target_id	10_compatible1	10_compatible2	10_compatible4	10_incompatible1	10_incompatible2	10_incompatible3
AT1G71528.2	1.87051	1.35739	2.05075	1.44652	2.14635	1.80739
AT1G71528.3	0.331809	0.335048	2.11385	0.443265	0.417137	0.0825329
AT1G71528.4	0	0.212097	0.632219	0.465781	0	0.298051
AT1G72852.1	0.621967	0	0.760419	0.206827	0.897363	0.874142
AT1G72852.3	0.0853695	0.25986	0	0.201761	0.12351	0.172765
AT1G72855.2	0.178367	0.739537	1.07751	0.501668	0.821482	0.392973
AT1G72855.3	0.262497	0.754841	0.803939	0.963479	0.865287	1.57173
AT1G72855.4	0.68654	0	0	0.214198	0	0.553272
AT1G74205.1	0	0.749279	0	0.483162	0.687331	0.426964
AT1G74205.2	1.21448	1.09833	0.385202	1.07494	1.2024	1.23618
AT1G74545.1	0.164055	0	0.104848	0.104757	0.171978	0.254859
AT1G74545.2	0.192323	0.1228	0.0513904	0.0626822	0.102772	2.0466e-6
AT1G75295.1	1.57667	1.39727	1.94571	2.05157	2.11755	2.88039
AT1G75295.2	2.462	2.03179	3.68926	2.87368	1.77175	3.19619
AT1G75295.3	2.37881	2.4652	3.41032	2.01196	3.06658	2.36154
AT1G75295.4	0.754445	0.933933	0	0.133876	1.74121	1.19732
AT1G75891.1	1.47465	1.3788	1.7737	1.67591	2.02638	1.79139
AT1G75891.2	0.154103	0.483058	0	0	0.174223	0
AT1G76878.1	1.14852	1.40665	1.52134	1.52081	1.81756	2.43316
AT1G76892.1	0	0.387943	0	0.397103	0	0.395753
AT1G78265.1	2.53095	2.81262	3.26418	3.10464	3.59354	4.05206
AT1G78865.1	0.6446	0.20457	1.48974	0.36557	0.551144	0.473276
AT1G79075.1	44.5992	45.303	83.2255	47.7896	62.9964	59.3901
AT1G79075.2	1.26467	0.799817	1.19312	1.15831	0.693043	1.48748
AT1G79529.1	0.431541	0.870552	0.564476	0.402023	0.451562	0.24246500000000001
AT1G80325.1	0.635444	1.06574	0.503402	1.08392	1.20727	0.658901
