target_id	60_compatible1	60_compatible2	60_compatible3	60_incompatible1	60_incompatible3	60_incompatible4
AT4G03460.2	0.0189341	0.155195	0.145766	0.0683666	0.0582257	0.10243
AT4G03470.1	0.155065	0.22245500000000001	0.255851	0.143588	0.144982	0.191966
AT4G03480.1	0.166386	0.0669295	0.236665	0.089275	0.0900224	0.0497458
AT4G03490.5	2.59452	2.61293	1.99748	2.15756	2.96841	2.60035
AT4G03510.2	4.11172	3.93733	4.80757	7.52307	7.24503	7.34214
AT4G03510.3	0.844395	1.91441	1.21117	1.26747	1.15332	1.9789
AT4G03510.4	0.146616	0.980678	0.339545	1.17304	0.640643	7.16408e-6
AT4G03520.1	69.5566	89.4489	82.0271	114.231	90.0127	103.058
AT4G03520.2	1.69857	1.93188	3.89692	5.26251	4.22204	7.13252
AT4G03550.1	21.2004	19.6194	14.7039	17.0011	15.0892	16.865
AT4G03560.1	42.9465	36.1507	34.0339	41.1219	43.9399	43.552
AT4G03565.1	1.7082	1.03302	0.927449	0.723754	1.09574	0.81972
AT4G03570.1	0.478775	0.20419	0.595756	0.301823	0.307511	0.452479
AT4G03580.1	0.0804725	0	0.0647887	0	0.057501	0.129284
AT4G03585.1	0.491306	0.702161	1.56478	0.811291	0.671287	0.795043
AT4G03600.1	0.685984	0.733745	0.789239	0.862636	1.17559	1.59863
AT4G03620.1	38.7122	27.0141	32.4543	43.0963	38.9461	43.783
AT4G03620.2	11.0824	9.70154	13.4979	15.477	14.3185	12.5787
AT4G03635.1	5.7952	7.42679	5.96543	6.2405	7.82459	7.04044
AT4G03645.1	0.69221	0.885978	0	0.235568	0	0.268513
AT4G03811.1	0.762875	0.323563	0.356521	0.977104	0.668583	0.147409
AT4G03815.1	21.0658	21.2259	26.6545	25.0865	24.084	23.2434
AT4G03820.1	0.53069	1.52815	1.37422	1.6187	1.20968	0.972211
AT4G03820.3	0.331747	0.885843	0.886388	1.0008	0.802068	0.62013
AT4G03820.4	0.607066	0.259144	0.617857	0.264252	0	0.417826
AT4G03875.1	4.18965	1.55508	0.947089	2.04956	1.27565	2.82973
AT4G03905.1	2.10255	2.5929	1.4802	0.660157	1.05637	0.570531
AT4G03925.1	0	2.28302	4.17121	4.07619	4.94342	2.76857
AT4G03935.1	0.612022	0.826364	1.18111	1.89643	1.57295	1.7247
AT4G03935.3	0.386766	0	0.649572	0.357583	0.251072	0.295606
AT4G03955.1	0.88205	1.53492	2.13031	1.81424	2.51706	4.19917
AT4G03960.1	8.44456	9.74415	7.57105	6.86727	10.256	9.84503
AT4G03965.1	0.31657	0.286861	0.162653	0.23318	0.120709	0.262265
AT4G04015.1	0.230481	0.214823	0.200139	0.704367	0	0.39453
AT4G04020.1	609.908	406.253	504.328	606.402	720.001	550.361
